user_id,customer_age,time_on_site,pages_visited,purchase_amount,customer_satisfaction,is_premium,session_date,device_type,traffic_source,country,browser
836,20,22.6,6,141.88,4.7,True,2023-02-04 19:00:00,Mobile,Direct,Germany,Chrome
837,36,2.8,5,98.62,5.4,False,2023-02-04 20:00:00,Tablet,Social,Germany,Safari
838,36,10.3,4,71.43,8.7,False,2023-02-04 21:00:00,Mobile,Social,Canada,Chrome
839,70,1.0,5,52.91,5.9,False,2023-02-04 22:00:00,Desktop,Direct,USA,Chrome
840,44,14.1,5,127.47,5.4,True,2023-02-04 23:00:00,Mobile,Direct,France,Chrome
841,26,7.9,3,62.66,4.1,False,2023-02-05 00:00:00,Mobile,Paid,Australia,Chrome
842,45,3.5,4,68.98,3.3,True,2023-02-05 01:00:00,Desktop,Organic,France,Firefox
843,67,5.9,3,72.92,4.5,False,2023-02-05 02:00:00,Mobile,Social,USA,Chrome
844,18,23.4,6,116.34,7.3,True,2023-02-05 03:00:00,Desktop,Social,UK,Chrome
845,22,16.0,8,131.7,5.7,False,2023-02-05 04:00:00,Mobile,Social,France,Firefox
846,31,16.9,5,71.43,4.3,False,2023-02-05 05:00:00,Tablet,Paid,France,Chrome
847,29,17.6,6,117.66,4.9,False,2023-02-05 06:00:00,Mobile,Social,Canada,Chrome
848,30,13.4,4,69.56,6.7,True,2023-02-05 07:00:00,Tablet,Paid,UK,Chrome
849,18,12.6,3,69.36,5.6,False,2023-02-05 08:00:00,Desktop,Direct,Canada,Firefox
850,56,9.5,4,84.65,4.9,False,2023-02-05 09:00:00,Mobile,Direct,USA,Chrome
851,18,21.2,9,96.74,5.5,False,2023-02-05 10:00:00,Mobile,Paid,USA,Edge
852,32,18.4,5,97.01,9.3,True,2023-02-05 11:00:00,Desktop,Social,USA,Safari
853,51,9.9,4,72.5,7.6,False,2023-02-05 12:00:00,Tablet,Social,France,Firefox
854,35,7.3,5,75.1,8.0,True,2023-02-05 13:00:00,Tablet,Paid,USA,Firefox
855,20,20.9,8,109.34,3.5,False,2023-02-05 14:00:00,Desktop,Organic,Germany,Chrome
856,18,18.1,4,97.86,5.8,True,2023-02-05 15:00:00,Mobile,Social,UK,Safari
857,32,11.6,7,83.66,4.9,False,2023-02-05 16:00:00,Desktop,Social,France,Chrome
858,24,14.9,4,89.9,6.7,True,2023-02-05 17:00:00,Desktop,Paid,USA,Chrome
859,38,8.6,5,86.93,7.5,True,2023-02-05 18:00:00,Desktop,Direct,Australia,Chrome
860,18,22.5,7,154.62,7.0,True,2023-02-05 19:00:00,Desktop,Direct,USA,Safari
861,47,2.3,1,94.38,4.6,True,2023-02-05 20:00:00,Desktop,Direct,Australia,Chrome
862,37,7.5,4,49.08,4.5,False,2023-02-05 21:00:00,Desktop,Direct,USA,Firefox
863,38,10.5,5,122.23,7.2,False,2023-02-05 22:00:00,Tablet,Paid,USA,Edge
864,57,14.6,4,70.88,6.8,False,2023-02-05 23:00:00,Desktop,Direct,USA,Chrome
865,28,20.2,10,126.04,6.5,True,2023-02-06 00:00:00,Mobile,Direct,France,Chrome
866,24,8.1,4,48.0,5.7,False,2023-02-06 01:00:00,Desktop,Social,Canada,Chrome
867,27,22.2,8,91.7,6.0,False,2023-02-06 02:00:00,Desktop,Organic,Canada,Chrome
868,32,20.6,7,209.45,7.5,True,2023-02-06 03:00:00,Mobile,Organic,France,Firefox
869,34,7.5,5,78.63,6.9,False,2023-02-06 04:00:00,Desktop,Paid,UK,Chrome
870,23,4.1,4,62.81,6.6,True,2023-02-06 05:00:00,Desktop,Social,Germany,Chrome
871,18,17.7,8,122.74,6.3,True,2023-02-06 06:00:00,Tablet,Paid,UK,Chrome
872,27,21.1,7,109.37,6.0,False,2023-02-06 07:00:00,Desktop,Social,USA,Chrome
873,40,19.3,6,136.53,6.2,True,2023-02-06 08:00:00,Desktop,Social,Australia,Chrome
874,37,8.0,4,81.86,4.6,False,2023-02-06 09:00:00,Mobile,Organic,Canada,Chrome
875,53,16.4,7,125.78,5.1,True,2023-02-06 10:00:00,Desktop,Organic,Australia,Safari
876,64,1.0,3,37.46,6.2,False,2023-02-06 11:00:00,Mobile,Social,Canada,Chrome
877,46,7.7,3,43.29,4.4,True,2023-02-06 12:00:00,Desktop,Paid,Australia,Chrome
878,56,4.7,1,87.5,7.1,True,2023-02-06 13:00:00,Desktop,Direct,UK,Chrome
879,47,15.3,7,111.81,6.0,False,2023-02-06 14:00:00,Desktop,Direct,Germany,Firefox
880,61,11.8,6,68.76,6.9,True,2023-02-06 15:00:00,Desktop,Paid,Canada,Firefox
881,63,9.4,4,56.9,6.5,True,2023-02-06 16:00:00,Mobile,Social,Australia,Chrome
882,49,2.0,5,70.09,7.0,True,2023-02-06 17:00:00,Tablet,Direct,Canada,Chrome
883,46,14.1,4,106.1,5.3,True,2023-02-06 18:00:00,Mobile,Direct,France,Firefox
884,32,16.5,6,81.43,6.4,True,2023-02-06 19:00:00,Desktop,Social,Canada,Safari
885,34,4.8,2,119.01,7.3,True,2023-02-06 20:00:00,Tablet,Direct,Canada,Firefox
886,30,4.2,2,81.11,3.5,False,2023-02-06 21:00:00,Mobile,Paid,France,Firefox
887,44,15.4,6,132.86,8.9,True,2023-02-06 22:00:00,Desktop,Organic,Germany,Chrome
888,24,15.3,7,104.49,9.4,True,2023-02-06 23:00:00,Desktop,Social,Canada,Chrome
889,32,7.4,6,83.47,7.3,False,2023-02-07 00:00:00,Desktop,Social,USA,Safari
890,18,17.1,5,73.49,6.9,False,2023-02-07 01:00:00,Desktop,Direct,USA,Chrome
891,61,7.1,2,45.81,6.3,False,2023-02-07 02:00:00,Desktop,Organic,Germany,Chrome
892,32,13.6,4,83.66,5.4,True,2023-02-07 03:00:00,Desktop,Paid,USA,Firefox
893,42,3.2,4,76.29,5.6,False,2023-02-07 04:00:00,Tablet,Social,Germany,Safari
894,57,15.9,4,93.61,7.4,False,2023-02-07 05:00:00,Desktop,Direct,Australia,Chrome
895,40,16.7,6,71.05,4.3,True,2023-02-07 06:00:00,Desktop,Social,France,Safari
896,57,4.8,3,45.7,3.9,False,2023-02-07 07:00:00,Tablet,Organic,France,Chrome
897,18,16.6,7,112.79,5.5,False,2023-02-07 08:00:00,Mobile,Direct,UK,Safari
898,71,4.0,2,69.58,6.7,False,2023-02-07 09:00:00,Desktop,Social,Germany,Safari
899,51,2.5,3,48.79,4.2,False,2023-02-07 10:00:00,Desktop,Direct,UK,Firefox
900,38,13.7,5,111.18,5.8,False,2023-02-07 11:00:00,Mobile,Direct,Australia,Safari
901,56,1.0,4,77.6,5.6,False,2023-02-07 12:00:00,Desktop,Organic,USA,Edge
902,18,17.7,7,200.16,5.5,True,2023-02-07 13:00:00,Mobile,Direct,Germany,Safari
903,31,8.5,5,81.71,2.2,False,2023-02-07 14:00:00,Mobile,Paid,Canada,Chrome
904,57,1.0,4,48.64,3.9,False,2023-02-07 15:00:00,Mobile,Direct,USA,Chrome
905,18,26.3,9,116.1,6.6,False,2023-02-07 16:00:00,Mobile,Organic,UK,Chrome
906,43,10.8,4,53.22,6.3,False,2023-02-07 17:00:00,Mobile,Social,France,Chrome
907,43,11.6,5,102.97,6.8,True,2023-02-07 18:00:00,Mobile,Paid,Germany,Firefox
908,65,1.0,3,67.06,6.6,True,2023-02-07 19:00:00,Desktop,Organic,USA,Chrome
909,18,15.1,5,67.57,4.7,False,2023-02-07 20:00:00,Desktop,Direct,USA,Safari
910,59,8.1,2,82.47,4.6,False,2023-02-07 21:00:00,Desktop,Paid,Germany,Chrome
911,27,16.5,4,94.45,6.5,True,2023-02-07 22:00:00,Mobile,Organic,Germany,Chrome
912,28,4.2,3,56.38,5.2,False,2023-02-07 23:00:00,Desktop,Direct,Canada,Chrome
913,18,19.1,5,72.92,7.1,False,2023-02-08 00:00:00,Mobile,Paid,USA,Chrome
914,19,19.7,5,117.91,6.8,True,2023-02-08 01:00:00,Desktop,Social,USA,Chrome
915,41,17.6,4,160.86,8.5,True,2023-02-08 02:00:00,Mobile,Direct,USA,Chrome
916,18,14.7,3,68.2,5.0,False,2023-02-08 03:00:00,Desktop,Paid,USA,Chrome
917,46,1.0,4,63.03,7.2,True,2023-02-08 04:00:00,Tablet,Organic,Germany,Safari
918,25,11.0,6,104.44,9.1,True,2023-02-08 05:00:00,Desktop,Social,Canada,Chrome
919,18,12.6,9,75.94,5.8,True,2023-02-08 06:00:00,Mobile,Social,UK,Firefox
920,27,19.1,5,83.69,6.6,False,2023-02-08 07:00:00,Mobile,Organic,Germany,Firefox
921,40,1.0,2,22.35,3.8,False,2023-02-08 08:00:00,Desktop,Paid,France,Chrome
922,31,12.0,4,148.67,7.8,True,2023-02-08 09:00:00,Mobile,Paid,UK,Chrome
923,36,20.0,4,67.81,7.4,False,2023-02-08 10:00:00,Tablet,Organic,Germany,Safari
924,45,9.9,4,73.27,5.0,False,2023-02-08 11:00:00,Mobile,Paid,USA,Firefox
925,51,12.6,7,106.15,6.9,False,2023-02-08 12:00:00,Tablet,Direct,Germany,Chrome
926,30,6.2,2,42.44,5.8,True,2023-02-08 13:00:00,Desktop,Paid,Canada,Firefox
927,19,9.7,4,47.77,6.1,False,2023-02-08 14:00:00,Tablet,Organic,USA,Chrome
928,36,19.8,6,104.01,7.3,False,2023-02-08 15:00:00,Mobile,Direct,France,Chrome
929,42,11.4,4,62.78,6.4,False,2023-02-08 16:00:00,Mobile,Paid,UK,Chrome
930,18,18.6,4,107.62,5.9,False,2023-02-08 17:00:00,Mobile,Direct,France,Firefox
931,22,11.4,8,123.42,7.5,True,2023-02-08 18:00:00,Mobile,Direct,Canada,Chrome
932,24,16.7,5,72.53,7.4,False,2023-02-08 19:00:00,Mobile,Paid,France,Chrome
933,32,8.2,5,64.89,4.8,False,2023-02-08 20:00:00,Mobile,Paid,France,Chrome
934,24,22.4,5,93.21,5.9,False,2023-02-08 21:00:00,Desktop,Organic,Canada,Chrome
935,46,23.5,9,153.95,3.9,True,2023-02-08 22:00:00,Mobile,Organic,France,Chrome
936,18,20.5,8,118.41,7.1,True,2023-02-08 23:00:00,Desktop,Organic,Canada,Chrome
937,18,14.9,5,72.55,7.6,False,2023-02-09 00:00:00,Mobile,Paid,Germany,Safari
938,30,1.8,1,82.11,5.4,True,2023-02-09 01:00:00,Mobile,Paid,UK,Firefox
939,32,5.4,3,44.94,5.6,False,2023-02-09 02:00:00,Desktop,Direct,Canada,Chrome
940,18,25.9,10,125.87,5.9,False,2023-02-09 03:00:00,Desktop,Organic,USA,Chrome
941,26,10.6,4,57.36,5.0,False,2023-02-09 04:00:00,Desktop,Paid,Canada,Chrome
942,29,13.0,4,87.79,6.2,False,2023-02-09 05:00:00,Mobile,Organic,USA,Safari
943,29,18.0,4,85.53,4.7,False,2023-02-09 06:00:00,Desktop,Organic,Canada,Chrome
944,37,19.7,4,150.22,6.1,True,2023-02-09 07:00:00,Desktop,Social,Australia,Safari
945,25,15.0,3,87.15,4.5,False,2023-02-09 08:00:00,Desktop,Social,Canada,Chrome
946,57,4.3,6,59.44,6.5,True,2023-02-09 09:00:00,Desktop,Paid,Canada,Chrome
947,42,11.2,7,92.77,6.3,False,2023-02-09 10:00:00,Desktop,Social,Australia,Chrome
948,23,13.5,6,154.69,5.9,False,2023-02-09 11:00:00,Desktop,Paid,USA,Firefox
949,36,9.7,5,60.56,5.7,False,2023-02-09 12:00:00,Mobile,Direct,France,Chrome
950,37,14.5,3,97.19,5.6,True,2023-02-09 13:00:00,Mobile,Paid,Germany,Chrome
951,53,8.5,3,40.98,7.1,False,2023-02-09 14:00:00,Tablet,Social,Canada,Chrome
952,26,26.4,7,171.12,6.0,True,2023-02-09 15:00:00,Desktop,Organic,UK,Edge
953,47,11.7,5,73.96,6.7,False,2023-02-09 16:00:00,Desktop,Paid,Germany,Chrome
954,36,18.6,6,86.76,4.8,False,2023-02-09 17:00:00,Desktop,Paid,Canada,Firefox
955,57,1.0,1,98.42,7.2,True,2023-02-09 18:00:00,Mobile,Organic,Canada,Safari
956,54,9.8,4,77.04,7.3,False,2023-02-09 19:00:00,Desktop,Social,France,Chrome
957,38,8.5,5,79.04,7.4,False,2023-02-09 20:00:00,Desktop,Social,Canada,Chrome
958,31,16.2,8,97.5,8.2,True,2023-02-09 21:00:00,Mobile,Organic,France,Chrome
959,43,14.2,4,77.36,6.2,False,2023-02-09 22:00:00,Desktop,Direct,UK,Firefox
960,32,14.1,3,52.14,7.4,False,2023-02-09 23:00:00,Mobile,Organic,France,Safari
961,60,17.5,6,115.61,8.6,True,2023-02-10 00:00:00,Mobile,Direct,Germany,Edge
962,36,19.8,6,83.77,4.2,False,2023-02-10 01:00:00,Mobile,Paid,Australia,Chrome
963,29,20.7,7,142.18,5.5,True,2023-02-10 02:00:00,Desktop,Organic,Canada,Safari
964,28,18.9,7,90.18,3.7,True,2023-02-10 03:00:00,Desktop,Organic,UK,Chrome
965,18,26.9,6,121.66,7.8,True,2023-02-10 04:00:00,Mobile,Social,Canada,Firefox
966,43,3.3,1,35.81,3.1,False,2023-02-10 05:00:00,Desktop,Social,Germany,Chrome
967,23,23.5,7,109.64,3.4,True,2023-02-10 06:00:00,Desktop,Social,Canada,Chrome
968,51,3.1,4,57.18,3.9,False,2023-02-10 07:00:00,Desktop,Paid,Australia,Firefox
969,18,15.3,5,98.8,3.4,True,2023-02-10 08:00:00,Desktop,Organic,USA,Chrome
970,37,15.2,5,144.4,6.9,True,2023-02-10 09:00:00,Desktop,Social,UK,Edge
971,52,14.0,3,70.52,4.1,False,2023-02-10 10:00:00,Mobile,Direct,Australia,Chrome
972,18,12.3,3,45.97,2.9,False,2023-02-10 11:00:00,Mobile,Paid,France,Safari
973,65,1.4,4,100.26,5.9,False,2023-02-10 12:00:00,Desktop,Direct,USA,Chrome
974,29,15.4,5,109.65,6.1,True,2023-02-10 13:00:00,Mobile,Social,Australia,Chrome
975,37,11.4,6,67.33,2.9,True,2023-02-10 14:00:00,Tablet,Paid,Canada,Chrome
976,44,14.7,5,70.05,4.6,False,2023-02-10 15:00:00,Desktop,Social,Germany,Firefox
977,46,26.9,8,140.12,6.3,False,2023-02-10 16:00:00,Mobile,Organic,USA,Safari
978,39,13.9,6,100.55,5.5,True,2023-02-10 17:00:00,Desktop,Organic,USA,Chrome
979,50,4.8,4,138.05,5.9,False,2023-02-10 18:00:00,Tablet,Social,France,Chrome
980,43,4.2,3,76.07,7.5,False,2023-02-10 19:00:00,Desktop,Direct,UK,Chrome
981,61,3.4,5,55.13,8.8,True,2023-02-10 20:00:00,Desktop,Paid,USA,Firefox
982,43,5.9,4,48.98,5.0,False,2023-02-10 21:00:00,Tablet,Organic,France,Firefox
983,64,6.5,4,69.52,3.7,True,2023-02-10 22:00:00,Mobile,Organic,UK,Safari
984,49,11.2,4,48.87,5.1,False,2023-02-10 23:00:00,Desktop,Paid,Australia,Chrome
985,18,15.8,7,75.01,6.0,False,2023-02-11 00:00:00,Mobile,Social,UK,Chrome
986,74,11.2,5,60.13,5.5,False,2023-02-11 01:00:00,Mobile,Organic,USA,Chrome
987,26,11.9,3,60.08,6.5,False,2023-02-11 02:00:00,Desktop,Organic,Canada,Safari
988,57,5.7,4,64.21,9.0,True,2023-02-11 03:00:00,Desktop,Social,UK,Chrome
989,35,16.1,4,104.04,3.5,False,2023-02-11 04:00:00,Desktop,Organic,Germany,Chrome
990,51,12.7,5,132.33,5.6,True,2023-02-11 05:00:00,Tablet,Paid,UK,Firefox
991,25,22.5,8,156.68,8.9,True,2023-02-11 06:00:00,Desktop,Social,Australia,Chrome
992,44,12.3,4,108.97,5.3,True,2023-02-11 07:00:00,Desktop,Organic,Canada,Chrome
993,31,19.4,5,91.45,7.1,False,2023-02-11 08:00:00,Desktop,Paid,France,Chrome
994,59,2.6,2,34.24,6.3,False,2023-02-11 09:00:00,Desktop,Organic,France,Firefox
995,42,15.6,5,100.58,7.9,False,2023-02-11 10:00:00,Mobile,Paid,Australia,Firefox
996,49,13.3,5,100.69,8.9,True,2023-02-11 11:00:00,Desktop,Direct,Germany,Chrome
997,18,25.7,8,104.77,6.5,False,2023-02-11 12:00:00,Desktop,Social,UK,Chrome
998,34,5.0,3,52.9,2.9,True,2023-02-11 13:00:00,Desktop,Organic,Germany,Chrome
999,41,6.6,3,45.23,4.4,False,2023-02-11 14:00:00,Desktop,Organic,Canada,Firefox
1000,38,16.1,6,70.68,9.0,False,2023-02-11 15:00:00,Desktop,Organic,Germany,Chrome
1001,49,1.0,4,64.36,3.5,False,2023-02-11 16:00:00,Desktop,Direct,UK,Chrome
1002,30,17.1,6,127.48,7.0,True,2023-02-11 17:00:00,Mobile,Social,Germany,Chrome
1003,36,18.1,7,171.52,2.9,True,2023-02-11 18:00:00,Desktop,Social,Australia,Edge
1004,53,4.8,2,53.86,3.5,False,2023-02-11 19:00:00,Desktop,Organic,France,Chrome
1005,18,15.9,9,83.77,7.2,False,2023-02-11 20:00:00,Mobile,Direct,Australia,Chrome
1006,44,5.0,6,153.76,6.6,False,2023-02-11 21:00:00,Mobile,Direct,USA,Chrome
1007,30,11.9,3,155.94,6.0,True,2023-02-11 22:00:00,Mobile,Organic,Germany,Firefox
1008,21,14.6,4,239.82,6.2,True,2023-02-11 23:00:00,Tablet,Paid,USA,Safari
1009,40,8.1,3,173.03,3.7,False,2023-02-12 00:00:00,Desktop,Paid,UK,Edge
1010,53,3.8,7,85.95,6.9,False,2023-02-12 01:00:00,Desktop,Social,France,Chrome
1011,51,7.0,4,69.24,5.3,False,2023-02-12 02:00:00,Desktop,Paid,USA,Chrome
1012,33,12.2,5,108.35,3.8,True,2023-02-12 03:00:00,Desktop,Organic,Canada,Chrome
1013,48,18.4,4,69.2,5.7,False,2023-02-12 04:00:00,Tablet,Social,USA,Firefox
1014,48,7.1,4,54.82,6.4,False,2023-02-12 05:00:00,Mobile,Social,UK,Firefox
1015,34,15.1,5,85.12,5.6,True,2023-02-12 06:00:00,Mobile,Paid,USA,Chrome
1016,25,13.2,4,120.7,6.4,True,2023-02-12 07:00:00,Tablet,Paid,Canada,Chrome
1017,25,12.9,4,121.9,6.3,True,2023-02-12 08:00:00,Mobile,Organic,Germany,Chrome
1018,48,1.0,6,64.1,4.6,False,2023-02-12 09:00:00,Desktop,Paid,Germany,Firefox
1019,34,5.3,2,30.87,5.4,False,2023-02-12 10:00:00,Mobile,Direct,Australia,Chrome
1020,19,11.7,4,105.44,7.2,False,2023-02-12 11:00:00,Desktop,Social,USA,Chrome
1021,18,19.0,6,81.25,7.4,True,2023-02-12 12:00:00,Desktop,Direct,Canada,Chrome
1022,47,14.6,5,80.22,7.0,True,2023-02-12 13:00:00,Mobile,Social,Germany,Chrome
1023,27,6.5,4,73.95,4.7,False,2023-02-12 14:00:00,Tablet,Social,USA,Chrome
1024,40,8.8,2,39.44,6.3,False,2023-02-12 15:00:00,Mobile,Paid,USA,Firefox
1025,54,1.0,1,25.45,6.0,False,2023-02-12 16:00:00,Desktop,Organic,UK,Firefox
1026,18,16.8,4,122.24,5.2,False,2023-02-12 17:00:00,Mobile,Direct,Australia,Chrome
1027,34,18.6,4,117.55,5.5,False,2023-02-12 18:00:00,Desktop,Social,Germany,Chrome
1028,32,11.5,4,55.81,6.6,False,2023-02-12 19:00:00,Mobile,Direct,Germany,Safari
1029,41,11.1,10,116.09,8.2,True,2023-02-12 20:00:00,Desktop,Social,Germany,Safari
1030,54,14.7,5,64.9,2.9,False,2023-02-12 21:00:00,Desktop,Paid,France,Firefox
1031,18,20.4,5,118.78,8.6,True,2023-02-12 22:00:00,Desktop,Organic,Germany,Firefox
1032,44,6.6,3,48.78,7.2,False,2023-02-12 23:00:00,Mobile,Paid,France,Firefox
1033,50,9.2,3,65.68,6.0,False,2023-02-13 00:00:00,Tablet,Social,UK,Firefox
1034,32,9.7,4,80.0,5.4,False,2023-02-13 01:00:00,Desktop,Direct,France,Chrome
1035,33,15.7,5,69.07,6.3,False,2023-02-13 02:00:00,Desktop,Direct,USA,Chrome
1036,41,13.7,5,73.69,4.8,False,2023-02-13 03:00:00,Desktop,Paid,Canada,Chrome
1037,40,4.6,1,118.58,5.9,True,2023-02-13 04:00:00,Mobile,Paid,UK,Safari
1038,44,11.3,4,70.39,3.5,False,2023-02-13 05:00:00,Mobile,Organic,USA,Firefox
1039,43,9.9,5,87.1,3.3,False,2023-02-13 06:00:00,Mobile,Paid,Germany,Edge
1040,20,20.1,8,118.34,9.7,False,2023-02-13 07:00:00,Desktop,Direct,Australia,Chrome
1041,50,12.7,4,128.84,6.4,True,2023-02-13 08:00:00,Desktop,Social,USA,Chrome
1042,53,10.1,3,94.7,6.3,True,2023-02-13 09:00:00,Tablet,Paid,Australia,Firefox
1043,38,10.6,5,59.47,5.5,False,2023-02-13 10:00:00,Mobile,Direct,Australia,Safari
1044,18,22.8,11,191.04,5.7,True,2023-02-13 11:00:00,Desktop,Organic,Australia,Safari
1045,33,9.2,2,142.42,6.0,True,2023-02-13 12:00:00,Desktop,Direct,USA,Chrome
1046,38,5.5,3,39.02,5.5,False,2023-02-13 13:00:00,Desktop,Social,Australia,Edge
1047,18,2.1,3,46.64,5.2,True,2023-02-13 14:00:00,Desktop,Organic,Canada,Edge
1048,30,14.3,4,83.33,4.7,False,2023-02-13 15:00:00,Desktop,Social,Germany,Edge
1049,18,14.0,5,83.06,6.5,True,2023-02-13 16:00:00,Mobile,Organic,UK,Firefox
1050,44,12.3,4,99.56,6.3,True,2023-02-13 17:00:00,Desktop,Social,Germany,Safari
1051,37,2.4,2,45.56,6.0,True,2023-02-13 18:00:00,Desktop,Paid,Germany,Chrome
1052,18,14.9,5,81.17,6.9,False,2023-02-13 19:00:00,Mobile,Organic,France,Chrome
1053,40,13.8,5,110.83,5.9,True,2023-02-13 20:00:00,Desktop,Social,Canada,Chrome
1054,34,8.1,4,43.44,5.2,True,2023-02-13 21:00:00,Desktop,Paid,USA,Chrome
1055,43,12.7,4,87.8,8.1,True,2023-02-13 22:00:00,Mobile,Organic,Germany,Edge
1056,29,12.0,7,109.4,4.7,False,2023-02-13 23:00:00,Desktop,Direct,France,Firefox
1057,23,16.4,7,153.33,3.7,True,2023-02-14 00:00:00,Mobile,Organic,USA,Chrome
1058,23,19.4,8,118.71,7.0,False,2023-02-14 01:00:00,Desktop,Social,France,Firefox
1059,27,20.2,8,86.87,4.9,True,2023-02-14 02:00:00,Desktop,Social,France,Chrome
1060,35,13.4,4,87.14,4.3,True,2023-02-14 03:00:00,Desktop,Organic,Germany,Chrome
1061,37,8.3,3,40.56,6.7,False,2023-02-14 04:00:00,Mobile,Direct,Australia,Firefox
1062,32,11.6,5,94.48,5.7,False,2023-02-14 05:00:00,Desktop,Paid,Canada,Chrome
1063,29,18.1,6,143.57,4.5,True,2023-02-14 06:00:00,Mobile,Organic,USA,Firefox
1064,30,9.5,3,70.21,8.6,False,2023-02-14 07:00:00,Desktop,Paid,Germany,Safari
1065,73,1.0,3,46.4,3.0,False,2023-02-14 08:00:00,Mobile,Social,Germany,Chrome
1066,23,14.5,4,111.97,6.0,True,2023-02-14 09:00:00,Desktop,Organic,Australia,Chrome
1067,27,15.0,4,98.56,3.2,True,2023-02-14 10:00:00,Desktop,Paid,UK,Chrome
1068,80,1.0,4,78.31,6.2,False,2023-02-14 11:00:00,Mobile,Paid,USA,Safari
1069,41,1.8,3,157.38,5.6,True,2023-02-14 12:00:00,Desktop,Social,France,Chrome
1070,18,20.7,6,94.9,7.2,True,2023-02-14 13:00:00,Desktop,Paid,UK,Safari
1071,48,14.0,5,104.05,6.0,False,2023-02-14 14:00:00,Mobile,Paid,UK,Firefox
1072,21,8.1,4,128.16,8.3,False,2023-02-14 15:00:00,Mobile,Organic,France,Chrome
1073,49,10.8,3,126.95,5.6,True,2023-02-14 16:00:00,Mobile,Organic,UK,Chrome
1074,32,19.4,4,113.35,3.7,True,2023-02-14 17:00:00,Desktop,Social,France,Chrome
1075,28,18.0,6,96.35,6.3,False,2023-02-14 18:00:00,Desktop,Paid,UK,Chrome
1076,59,3.7,5,90.82,5.5,False,2023-02-14 19:00:00,Desktop,Organic,Germany,Chrome
1077,43,5.7,3,82.82,3.1,True,2023-02-14 20:00:00,Desktop,Organic,Germany,Firefox
1078,50,9.0,4,104.41,4.5,True,2023-02-14 21:00:00,Desktop,Social,Germany,Firefox
1079,42,12.3,4,60.11,4.5,False,2023-02-14 22:00:00,Desktop,Social,UK,Chrome
1080,28,15.5,7,174.47,9.1,False,2023-02-14 23:00:00,Desktop,Paid,USA,Chrome
1081,44,9.3,4,132.02,7.4,True,2023-02-15 00:00:00,Mobile,Social,Germany,Chrome
1082,53,2.1,2,49.01,5.0,False,2023-02-15 01:00:00,Desktop,Social,Canada,Safari
1083,37,14.5,3,131.65,7.0,True,2023-02-15 02:00:00,Desktop,Organic,Australia,Safari
1084,62,7.2,5,72.58,2.7,False,2023-02-15 03:00:00,Desktop,Paid,Australia,Firefox
1085,48,10.2,4,137.23,5.5,True,2023-02-15 04:00:00,Desktop,Organic,USA,Chrome
1086,38,12.6,4,84.6,6.4,True,2023-02-15 05:00:00,Mobile,Direct,Canada,Safari
1087,39,20.3,8,96.76,6.2,True,2023-02-15 06:00:00,Desktop,Organic,Canada,Safari
1088,37,9.3,5,172.7,5.9,True,2023-02-15 07:00:00,Desktop,Paid,Canada,Chrome
1089,18,24.5,7,149.12,6.4,True,2023-02-15 08:00:00,Mobile,Paid,France,Chrome
1090,34,9.7,5,78.49,6.3,False,2023-02-15 09:00:00,Desktop,Paid,Canada,Chrome
1091,38,17.5,5,164.8,6.6,False,2023-02-15 10:00:00,Desktop,Direct,USA,Firefox
1092,29,21.0,6,128.34,7.6,True,2023-02-15 11:00:00,Mobile,Paid,Canada,Chrome
1093,40,10.0,4,66.45,6.1,False,2023-02-15 12:00:00,Mobile,Organic,France,Chrome
1094,35,21.2,8,186.64,7.6,True,2023-02-15 13:00:00,Tablet,Social,Canada,Chrome
1095,47,11.9,5,112.73,8.7,True,2023-02-15 14:00:00,Mobile,Social,UK,Chrome
1096,45,5.6,5,81.29,7.1,False,2023-02-15 15:00:00,Mobile,Direct,France,Firefox
1097,38,10.4,4,76.14,8.4,False,2023-02-15 16:00:00,Desktop,Social,USA,Chrome
1098,18,23.8,7,101.71,5.0,True,2023-02-15 17:00:00,Desktop,Paid,Canada,Chrome
1099,62,9.6,2,35.93,3.0,False,2023-02-15 18:00:00,Desktop,Organic,USA,Firefox
1100,33,8.3,5,102.94,5.8,True,2023-02-15 19:00:00,Mobile,Direct,Germany,Edge
1101,34,12.7,4,60.58,5.3,False,2023-02-15 20:00:00,Tablet,Social,Australia,Chrome
1102,30,15.6,5,72.09,7.9,False,2023-02-15 21:00:00,Desktop,Organic,Canada,Chrome
1103,28,12.7,5,83.42,4.1,True,2023-02-15 22:00:00,Mobile,Paid,Australia,Chrome
1104,58,17.8,8,109.56,6.0,True,2023-02-15 23:00:00,Mobile,Social,Australia,Chrome
1105,56,7.9,2,46.12,6.1,False,2023-02-16 00:00:00,Desktop,Organic,France,Safari
1106,42,10.7,7,114.93,6.3,False,2023-02-16 01:00:00,Mobile,Social,UK,Edge
1107,33,19.4,5,75.1,5.5,True,2023-02-16 02:00:00,Mobile,Social,USA,Chrome
1108,44,8.4,4,97.2,6.5,False,2023-02-16 03:00:00,Desktop,Organic,USA,Chrome
1109,36,17.7,8,105.83,7.7,False,2023-02-16 04:00:00,Desktop,Direct,Canada,Chrome
1110,32,5.5,5,53.1,7.8,True,2023-02-16 05:00:00,Desktop,Direct,Canada,Firefox
1111,40,9.2,4,50.16,5.6,False,2023-02-16 06:00:00,Desktop,Organic,UK,Chrome
1112,28,20.2,9,125.31,5.0,True,2023-02-16 07:00:00,Mobile,Paid,Australia,Chrome
